name,census_year,population,occupied dwellings,Sector,Comm centre Point
LAKE BONAVISTA,2017,10419,4024,SOUTH,"(50.93980907043577, -114.05132286943763)"
LAKEVIEW,2000,5878,2298,WEST,"(50.9997729436901, -114.129633403832)"
LAKEVIEW,2001,5796,2302,WEST,"(50.9997729436901, -114.129633403832)"
LAKEVIEW,2002,5687,2281,WEST,"(50.9997729436901, -114.129633403832)"
LAKEVIEW,2003,5683,2285,WEST,"(50.9997729436901, -114.129633403832)"
LAKEVIEW,2004,5656,2292,WEST,"(50.9997729436901, -114.129633403832)"
LAKEVIEW,2005,5567,2286,WEST,"(50.9997729436901, -114.129633403832)"
LAKEVIEW,2006,5581,2309,WEST,"(50.9997729436901, -114.129633403832)"
LAKEVIEW,2007,5610,2298,WEST,"(50.9997729436901, -114.129633403832)"
LAKEVIEW,2008,5413,2223,WEST,"(50.9997729436901, -114.129633403832)"
LAKEVIEW,2009,5467,2212,WEST,"(50.9997729436901, -114.129633403832)"
LAKEVIEW,2010,5438,2243,WEST,"(50.9997729436901, -114.129633403832)"
LAKEVIEW,2011,5501,2275,WEST,"(50.9997729436901, -114.129633403832)"
LAKEVIEW,2012,5468,2295,WEST,"(50.9997729436901, -114.129633403832)"
LAKEVIEW,2013,5446,2280,WEST,"(50.9997729436901, -114.129633403832)"
LAKEVIEW,2014,5476,2287,WEST,"(50.9997729436901, -114.129633403832)"
LAKEVIEW,2015,5451,2280,WEST,"(50.9997729436901, -114.129633403832)"
LAKEVIEW,2016,5457,2278,WEST,"(50.9997729436901, -114.129633403832)"
LAKEVIEW,2017,5535,2301,WEST,"(50.9997729436901, -114.129633403832)"
LEGACY,2000,0,0,SOUTH,"(50.857507223247, -114.005827611116)"
LEGACY,2001,0,0,SOUTH,"(50.857507223247, -114.005827611116)"
LEGACY,2002,0,0,SOUTH,"(50.857507223247, -114.005827611116)"
LEGACY,2003,0,0,SOUTH,"(50.857507223247, -114.005827611116)"
LEGACY,2004,0,0,SOUTH,"(50.857507223247, -114.005827611116)"
LEGACY,2005,12,6,SOUTH,"(50.857507223247, -114.005827611116)"
LEGACY,2006,13,7,SOUTH,"(50.857507223247, -114.005827611116)"
LEGACY,2007,0,0,SOUTH,"(50.857507223247, -114.005827611116)"
LEGACY,2008,14,5,SOUTH,"(50.857507223247, -114.005827611116)"
LEGACY,2009,16,5,SOUTH,"(50.857507223247, -114.005827611116)"
LEGACY,2010,12,5,SOUTH,"(50.857507223247, -114.005827611116)"
LEGACY,2011,11,4,SOUTH,"(50.857507223247, -114.005827611116)"
LEGACY,2012,0,0,SOUTH,"(50.857507223247, -114.005827611116)"
LEGACY,2013,0,0,SOUTH,"(50.857507223247, -114.005827611116)"
LEGACY,2014,351,125,SOUTH,"(50.857507223247, -114.005827611116)"
LEGACY,2015,1303,449,SOUTH,"(50.857507223247, -114.005827611116)"
LEGACY,2016,2359,834,SOUTH,"(50.857507223247, -114.005827611116)"
LEGACY,2017,3919,1542,SOUTH,"(50.857507223247, -114.005827611116)"
LINCOLN PARK,2000,1438,698,WEST,"(51.0100906918158, -114.12955694059636)"
LINCOLN PARK,2001,1525,782,WEST,"(51.0100906918158, -114.12955694059636)"
LINCOLN PARK,2002,1823,989,WEST,"(51.0100906918158, -114.12955694059636)"
LINCOLN PARK,2003,1927,1080,WEST,"(51.0100906918158, -114.12955694059636)"
LINCOLN PARK,2004,2398,1328,WEST,"(51.0100906918158, -114.12955694059636)"
LINCOLN PARK,2005,2441,1330,WEST,"(51.0100906918158, -114.12955694059636)"
LINCOLN PARK,2006,2421,1344,WEST,"(51.0100906918158, -114.12955694059636)"
LINCOLN PARK,2007,2605,1388,WEST,"(51.0100906918158, -114.12955694059636)"
LINCOLN PARK,2008,2682,1379,WEST,"(51.0100906918158, -114.12955694059636)"
LINCOLN PARK,2009,2586,1354,WEST,"(51.0100906918158, -114.12955694059636)"
LINCOLN PARK,2010,2488,1325,WEST,"(51.0100906918158, -114.12955694059636)"
LINCOLN PARK,2011,2501,1335,WEST,"(51.0100906918158, -114.12955694059636)"
LINCOLN PARK,2012,2505,1331,WEST,"(51.0100906918158, -114.12955694059636)"
LINCOLN PARK,2013,2567,1356,WEST,"(51.0100906918158, -114.12955694059636)"
LINCOLN PARK,2014,2623,1379,WEST,"(51.0100906918158, -114.12955694059636)"
LINCOLN PARK,2015,2726,1368,WEST,"(51.0100906918158, -114.12955694059636)"
LINCOLN PARK,2016,2689,1026,WEST,"(51.0100906918158, -114.12955694059636)"
LINCOLN PARK,2017,2441,977,WEST,"(51.0100906918158, -114.12955694059636)"
LOWER MOUNT ROYAL,2000,3059,2052,CENTRE,"(51.036481810867, -114.086500314441)"
LOWER MOUNT ROYAL,2001,2986,2014,CENTRE,"(51.036481810867, -114.086500314441)"
LOWER MOUNT ROYAL,2002,3183,2108,CENTRE,"(51.036481810867, -114.086500314441)"
LOWER MOUNT ROYAL,2003,3203,2126,CENTRE,"(51.036481810867, -114.086500314441)"
LOWER MOUNT ROYAL,2004,3139,2066,CENTRE,"(51.036481810867, -114.086500314441)"
LOWER MOUNT ROYAL,2005,3144,2083,CENTRE,"(51.036481810867, -114.086500314441)"
LOWER MOUNT ROYAL,2006,3288,2184,CENTRE,"(51.036481810867, -114.086500314441)"
LOWER MOUNT ROYAL,2007,3254,2133,CENTRE,"(51.036481810867, -114.086500314441)"
LOWER MOUNT ROYAL,2008,3279,2118,CENTRE,"(51.036481810867, -114.086500314441)"
LOWER MOUNT ROYAL,2009,3222,2076,CENTRE,"(51.036481810867, -114.086500314441)"
LOWER MOUNT ROYAL,2010,3016,2011,CENTRE,"(51.036481810867, -114.086500314441)"
LOWER MOUNT ROYAL,2011,2981,2007,CENTRE,"(51.036481810867, -114.086500314441)"
LOWER MOUNT ROYAL,2012,3180,2139,CENTRE,"(51.036481810867, -114.086500314441)"
LOWER MOUNT ROYAL,2013,3274,2152,CENTRE,"(51.036481810867, -114.086500314441)"
LOWER MOUNT ROYAL,2014,3319,2216,CENTRE,"(51.036481810867, -114.086500314441)"
LOWER MOUNT ROYAL,2015,3480,2228,CENTRE,"(51.036481810867, -114.086500314441)"
LOWER MOUNT ROYAL,2016,3365,2175,CENTRE,"(51.036481810867, -114.086500314441)"
LOWER MOUNT ROYAL,2017,3239,2178,CENTRE,"(51.036481810867, -114.086500314441)"
MACEWAN GLEN,2000,5658,1757,NORTH,"(51.137719036393, -114.11521349389)"
MACEWAN GLEN,2001,5660,1760,NORTH,"(51.137719036393, -114.11521349389)"
MACEWAN GLEN,2002,5660,1766,NORTH,"(51.137719036393, -114.11521349389)"
MACEWAN GLEN,2003,5584,1760,NORTH,"(51.137719036393, -114.11521349389)"
MACEWAN GLEN,2004,5483,1749,NORTH,"(51.137719036393, -114.11521349389)"
MACEWAN GLEN,2005,5338,1741,NORTH,"(51.137719036393, -114.11521349389)"
MACEWAN GLEN,2006,5372,1760,NORTH,"(51.137719036393, -114.11521349389)"
MACEWAN GLEN,2007,5382,1751,NORTH,"(51.137719036393, -114.11521349389)"
MACEWAN GLEN,2008,5316,1753,NORTH,"(51.137719036393, -114.11521349389)"
MACEWAN GLEN,2009,5233,1756,NORTH,"(51.137719036393, -114.11521349389)"
MACEWAN GLEN,2010,5114,1745,NORTH,"(51.137719036393, -114.11521349389)"
MACEWAN GLEN,2011,5138,1747,NORTH,"(51.137719036393, -114.11521349389)"
MACEWAN GLEN,2012,5100,1753,NORTH,"(51.137719036393, -114.11521349389)"
MACEWAN GLEN,2013,5108,1762,NORTH,"(51.137719036393, -114.11521349389)"
MACEWAN GLEN,2014,5053,1774,NORTH,"(51.137719036393, -114.11521349389)"
MACEWAN GLEN,2015,5029,1768,NORTH,"(51.137719036393, -114.11521349389)"
MACEWAN GLEN,2016,4932,1760,NORTH,"(51.137719036393, -114.11521349389)"
MACEWAN GLEN,2017,4930,1767,NORTH,"(51.137719036393, -114.11521349389)"
MAHOGANY,2000,0,0,SOUTHEAST,"(50.89595849748311, -113.92452695887748)"
MAHOGANY,2001,0,0,SOUTHEAST,"(50.89595849748311, -113.92452695887748)"
MAHOGANY,2002,0,0,SOUTHEAST,"(50.89595849748311, -113.92452695887748)"
MAHOGANY,2003,11,7,SOUTHEAST,"(50.89595849748311, -113.92452695887748)"
MAHOGANY,2004,15,9,SOUTHEAST,"(50.89595849748311, -113.92452695887748)"
MAHOGANY,2005,0,0,SOUTHEAST,"(50.89595849748311, -113.92452695887748)"
MAHOGANY,2006,18,6,SOUTHEAST,"(50.89595849748311, -113.92452695887748)"
MAHOGANY,2007,17,4,SOUTHEAST,"(50.89595849748311, -113.92452695887748)"
MAHOGANY,2008,10,3,SOUTHEAST,"(50.89595849748311, -113.92452695887748)"
MAHOGANY,2009,11,4,SOUTHEAST,"(50.89595849748311, -113.92452695887748)"
MAHOGANY,2010,258,89,SOUTHEAST,"(50.89595849748311, -113.92452695887748)"
MAHOGANY,2011,788,263,SOUTHEAST,"(50.89595849748311, -113.92452695887748)"
MAHOGANY,2012,1266,410,SOUTHEAST,"(50.89595849748311, -113.92452695887748)"
MAHOGANY,2013,1917,606,SOUTHEAST,"(50.89595849748311, -113.92452695887748)"
MAHOGANY,2014,2660,846,SOUTHEAST,"(50.89595849748311, -113.92452695887748)"
MAHOGANY,2015,4960,1702,SOUTHEAST,"(50.89595849748311, -113.92452695887748)"
MAHOGANY,2016,7000,2355,SOUTHEAST,"(50.89595849748311, -113.92452695887748)"
MAHOGANY,2017,8444,2841,SOUTHEAST,"(50.89595849748311, -113.92452695887748)"
MANCHESTER,2000,256,155,CENTRE,"(51.006238890505, -114.066646759021)"
MANCHESTER,2001,247,153,CENTRE,"(51.006238890505, -114.066646759021)"
MANCHESTER,2002,243,154,CENTRE,"(51.006238890505, -114.066646759021)"
MANCHESTER,2003,216,143,CENTRE,"(51.006238890505, -114.066646759021)"
MANCHESTER,2004,227,141,CENTRE,"(51.006238890505, -114.066646759021)"
MANCHESTER,2005,266,140,CENTRE,"(51.006238890505, -114.066646759021)"
MANCHESTER,2006,542,329,CENTRE,"(51.006238890505, -114.066646759021)"
MANCHESTER,2007,597,319,CENTRE,"(51.006238890505, -114.066646759021)"
MANCHESTER,2008,614,314,CENTRE,"(51.006238890505, -114.066646759021)"
MANCHESTER,2009,611,306,CENTRE,"(51.006238890505, -114.066646759021)"
MANCHESTER,2010,618,312,CENTRE,"(51.006238890505, -114.066646759021)"
MANCHESTER,2011,669,317,CENTRE,"(51.006238890505, -114.066646759021)"
MANCHESTER,2012,618,318,CENTRE,"(51.006238890505, -114.066646759021)"
MANCHESTER,2013,640,327,CENTRE,"(51.006238890505, -114.066646759021)"
MANCHESTER,2014,1332,649,CENTRE,"(51.006238890505, -114.066646759021)"
MANCHESTER,2015,1055,493,CENTRE,"(51.006238890505, -114.066646759021)"
MANCHESTER,2016,1013,466,CENTRE,"(51.006238890505, -114.066646759021)"
MANCHESTER,2017,1052,499,CENTRE,"(51.006238890505, -114.066646759021)"
MAPLE RIDGE,2000,2180,805,SOUTH,"(50.957639474378, -114.034678452994)"
MAPLE RIDGE,2001,2149,803,SOUTH,"(50.957639474378, -114.034678452994)"
MAPLE RIDGE,2002,2115,805,SOUTH,"(50.957639474378, -114.034678452994)"
MAPLE RIDGE,2003,2111,802,SOUTH,"(50.957639474378, -114.034678452994)"
MAPLE RIDGE,2004,2069,793,SOUTH,"(50.957639474378, -114.034678452994)"
MAPLE RIDGE,2005,2047,793,SOUTH,"(50.957639474378, -114.034678452994)"
MAPLE RIDGE,2006,2066,799,SOUTH,"(50.957639474378, -114.034678452994)"
MAPLE RIDGE,2007,2024,797,SOUTH,"(50.957639474378, -114.034678452994)"
MAPLE RIDGE,2008,1981,793,SOUTH,"(50.957639474378, -114.034678452994)"
MAPLE RIDGE,2009,2006,796,SOUTH,"(50.957639474378, -114.034678452994)"
MAPLE RIDGE,2010,1982,795,SOUTH,"(50.957639474378, -114.034678452994)"
MAPLE RIDGE,2011,1978,796,SOUTH,"(50.957639474378, -114.034678452994)"
MAPLE RIDGE,2012,1910,793,SOUTH,"(50.957639474378, -114.034678452994)"
MAPLE RIDGE,2013,1927,790,SOUTH,"(50.957639474378, -114.034678452994)"
MAPLE RIDGE,2014,1936,788,SOUTH,"(50.957639474378, -114.034678452994)"
MAPLE RIDGE,2015,1938,795,SOUTH,"(50.957639474378, -114.034678452994)"
MAPLE RIDGE,2016,1953,801,SOUTH,"(50.957639474378, -114.034678452994)"
MAPLE RIDGE,2017,1937,797,SOUTH,"(50.957639474378, -114.034678452994)"
MARLBOROUGH,2000,8735,3014,NORTHEAST,"(51.05954540129487, -113.96998802330765)"
MARLBOROUGH,2001,8805,3017,NORTHEAST,"(51.05954540129487, -113.96998802330765)"
MARLBOROUGH,2002,8774,3009,NORTHEAST,"(51.05954540129487, -113.96998802330765)"
MARLBOROUGH,2003,8715,2984,NORTHEAST,"(51.05954540129487, -113.96998802330765)"
MARLBOROUGH,2004,8529,2929,NORTHEAST,"(51.05954540129487, -113.96998802330765)"
MARLBOROUGH,2005,8391,2976,NORTHEAST,"(51.05954540129487, -113.96998802330765)"
MARLBOROUGH,2006,8465,3005,NORTHEAST,"(51.05954540129487, -113.96998802330765)"
MARLBOROUGH,2007,8447,2979,NORTHEAST,"(51.05954540129487, -113.96998802330765)"
MARLBOROUGH,2008,8356,2991,NORTHEAST,"(51.05954540129487, -113.96998802330765)"
MARLBOROUGH,2009,8176,2904,NORTHEAST,"(51.05954540129487, -113.96998802330765)"
MARLBOROUGH,2010,8170,2871,NORTHEAST,"(51.05954540129487, -113.96998802330765)"
MARLBOROUGH,2011,8310,2966,NORTHEAST,"(51.05954540129487, -113.96998802330765)"
MARLBOROUGH,2012,8434,3021,NORTHEAST,"(51.05954540129487, -113.96998802330765)"
MARLBOROUGH,2013,8719,3009,NORTHEAST,"(51.05954540129487, -113.96998802330765)"
MARLBOROUGH,2014,8989,3076,NORTHEAST,"(51.05954540129487, -113.96998802330765)"
MARLBOROUGH,2015,9080,3099,NORTHEAST,"(51.05954540129487, -113.96998802330765)"
MARLBOROUGH,2016,8784,3013,NORTHEAST,"(51.05954540129487, -113.96998802330765)"
MARLBOROUGH,2017,9226,3092,NORTHEAST,"(51.05954540129487, -113.96998802330765)"
MARLBOROUGH PARK,2000,9181,2884,NORTHEAST,"(51.0596918495265, -113.946717348392)"
MARLBOROUGH PARK,2001,9016,2867,NORTHEAST,"(51.0596918495265, -113.946717348392)"
MARLBOROUGH PARK,2002,8967,2885,NORTHEAST,"(51.0596918495265, -113.946717348392)"
MARLBOROUGH PARK,2003,8942,2905,NORTHEAST,"(51.0596918495265, -113.946717348392)"
MARLBOROUGH PARK,2004,8715,2864,NORTHEAST,"(51.0596918495265, -113.946717348392)"
MARLBOROUGH PARK,2005,8587,2872,NORTHEAST,"(51.0596918495265, -113.946717348392)"
MARLBOROUGH PARK,2006,8513,2850,NORTHEAST,"(51.0596918495265, -113.946717348392)"
MARLBOROUGH PARK,2007,8630,2898,NORTHEAST,"(51.0596918495265, -113.946717348392)"
MARLBOROUGH PARK,2008,8536,2906,NORTHEAST,"(51.0596918495265, -113.946717348392)"
MARLBOROUGH PARK,2009,8554,2913,NORTHEAST,"(51.0596918495265, -113.946717348392)"
MARLBOROUGH PARK,2010,8248,2855,NORTHEAST,"(51.0596918495265, -113.946717348392)"
MARLBOROUGH PARK,2011,8278,2874,NORTHEAST,"(51.0596918495265, -113.946717348392)"
MARLBOROUGH PARK,2012,8391,2910,NORTHEAST,"(51.0596918495265, -113.946717348392)"
MARLBOROUGH PARK,2013,8479,2926,NORTHEAST,"(51.0596918495265, -113.946717348392)"
MARLBOROUGH PARK,2014,8741,2970,NORTHEAST,"(51.0596918495265, -113.946717348392)"
MARLBOROUGH PARK,2015,8878,3004,NORTHEAST,"(51.0596918495265, -113.946717348392)"
MARLBOROUGH PARK,2016,8711,2941,NORTHEAST,"(51.0596918495265, -113.946717348392)"
MARLBOROUGH PARK,2017,8673,2979,NORTHEAST,"(51.0596918495265, -113.946717348392)"
MARTINDALE,2000,8095,2590,NORTHEAST,"(51.1179137259384, -113.958387117131)"
MARTINDALE,2001,9268,2883,NORTHEAST,"(51.1179137259384, -113.958387117131)"
MARTINDALE,2002,10285,3161,NORTHEAST,"(51.1179137259384, -113.958387117131)"
MARTINDALE,2003,10850,3300,NORTHEAST,"(51.1179137259384, -113.958387117131)"
MARTINDALE,2004,11551,3443,NORTHEAST,"(51.1179137259384, -113.958387117131)"
MARTINDALE,2005,11569,3482,NORTHEAST,"(51.1179137259384, -113.958387117131)"
MARTINDALE,2006,11915,3513,NORTHEAST,"(51.1179137259384, -113.958387117131)"
MARTINDALE,2007,12126,3500,NORTHEAST,"(51.1179137259384, -113.958387117131)"
MARTINDALE,2008,12328,3502,NORTHEAST,"(51.1179137259384, -113.958387117131)"
MARTINDALE,2009,12406,3509,NORTHEAST,"(51.1179137259384, -113.958387117131)"
MARTINDALE,2010,12968,3651,NORTHEAST,"(51.1179137259384, -113.958387117131)"
MARTINDALE,2011,12988,3652,NORTHEAST,"(51.1179137259384, -113.958387117131)"
MARTINDALE,2012,13674,3776,NORTHEAST,"(51.1179137259384, -113.958387117131)"
MARTINDALE,2013,14221,3869,NORTHEAST,"(51.1179137259384, -113.958387117131)"
MARTINDALE,2014,14761,3950,NORTHEAST,"(51.1179137259384, -113.958387117131)"
MARTINDALE,2015,15055,4042,NORTHEAST,"(51.1179137259384, -113.958387117131)"
MARTINDALE,2016,14877,3972,NORTHEAST,"(51.1179137259384, -113.958387117131)"
MARTINDALE,2017,14708,3959,NORTHEAST,"(51.1179137259384, -113.958387117131)"
MAYFAIR,2000,562,183,CENTRE,"(50.995804495658, -114.088959066605)"
MAYFAIR,2001,532,173,CENTRE,"(50.995804495658, -114.088959066605)"
MAYFAIR,2002,556,181,CENTRE,"(50.995804495658, -114.088959066605)"
MAYFAIR,2003,571,182,CENTRE,"(50.995804495658, -114.088959066605)"
MAYFAIR,2004,540,174,CENTRE,"(50.995804495658, -114.088959066605)"
MAYFAIR,2005,486,156,CENTRE,"(50.995804495658, -114.088959066605)"
MAYFAIR,2006,473,153,CENTRE,"(50.995804495658, -114.088959066605)"
MAYFAIR,2007,469,148,CENTRE,"(50.995804495658, -114.088959066605)"
MAYFAIR,2008,485,153,CENTRE,"(50.995804495658, -114.088959066605)"
MAYFAIR,2009,430,142,CENTRE,"(50.995804495658, -114.088959066605)"
MAYFAIR,2010,472,151,CENTRE,"(50.995804495658, -114.088959066605)"
MAYFAIR,2011,470,150,CENTRE,"(50.995804495658, -114.088959066605)"
MAYFAIR,2012,481,149,CENTRE,"(50.995804495658, -114.088959066605)"
MAYFAIR,2013,487,150,CENTRE,"(50.995804495658, -114.088959066605)"
MAYFAIR,2014,473,153,CENTRE,"(50.995804495658, -114.088959066605)"
MAYFAIR,2015,478,154,CENTRE,"(50.995804495658, -114.088959066605)"
MAYFAIR,2016,450,154,CENTRE,"(50.995804495658, -114.088959066605)"
MAYFAIR,2017,431,149,CENTRE,"(50.995804495658, -114.088959066605)"
MAYLAND HEIGHTS,2000,6127,2513,NORTHEAST,"(51.060827713741, -114.013325241169)"
MAYLAND HEIGHTS,2001,6046,2531,NORTHEAST,"(51.060827713741, -114.013325241169)"
MAYLAND HEIGHTS,2002,6077,2567,NORTHEAST,"(51.060827713741, -114.013325241169)"
MAYLAND HEIGHTS,2003,5916,2561,NORTHEAST,"(51.060827713741, -114.013325241169)"
MAYLAND HEIGHTS,2004,5706,2512,NORTHEAST,"(51.060827713741, -114.013325241169)"
MAYLAND HEIGHTS,2005,5901,2612,NORTHEAST,"(51.060827713741, -114.013325241169)"
MAYLAND HEIGHTS,2006,5957,2657,NORTHEAST,"(51.060827713741, -114.013325241169)"
MAYLAND HEIGHTS,2007,5930,2642,NORTHEAST,"(51.060827713741, -114.013325241169)"
MAYLAND HEIGHTS,2008,5986,2672,NORTHEAST,"(51.060827713741, -114.013325241169)"
MAYLAND HEIGHTS,2009,5931,2657,NORTHEAST,"(51.060827713741, -114.013325241169)"
MAYLAND HEIGHTS,2010,5806,2614,NORTHEAST,"(51.060827713741, -114.013325241169)"
MAYLAND HEIGHTS,2011,5835,2620,NORTHEAST,"(51.060827713741, -114.013325241169)"
MAYLAND HEIGHTS,2012,5833,2676,NORTHEAST,"(51.060827713741, -114.013325241169)"
MAYLAND HEIGHTS,2013,5950,2720,NORTHEAST,"(51.060827713741, -114.013325241169)"
MAYLAND HEIGHTS,2014,6357,2723,NORTHEAST,"(51.060827713741, -114.013325241169)"
MAYLAND HEIGHTS,2015,6157,2677,NORTHEAST,"(51.060827713741, -114.013325241169)"
MAYLAND HEIGHTS,2016,5919,2605,NORTHEAST,"(51.060827713741, -114.013325241169)"
MAYLAND HEIGHTS,2017,5808,2583,NORTHEAST,"(51.060827713741, -114.013325241169)"
MCKENZIE LAKE,2000,14313,4349,SOUTHEAST,"(50.914880843208, -113.988181270218)"
MCKENZIE LAKE,2001,14881,4504,SOUTHEAST,"(50.914880843208, -113.988181270218)"
MCKENZIE LAKE,2002,15047,4562,SOUTHEAST,"(50.914880843208, -113.988181270218)"
MCKENZIE LAKE,2003,15028,4592,SOUTHEAST,"(50.914880843208, -113.988181270218)"
MCKENZIE LAKE,2004,14951,4568,SOUTHEAST,"(50.914880843208, -113.988181270218)"
MCKENZIE LAKE,2005,14799,4585,SOUTHEAST,"(50.914880843208, -113.988181270218)"
MCKENZIE LAKE,2006,14815,4585,SOUTHEAST,"(50.914880843208, -113.988181270218)"
MCKENZIE LAKE,2007,14657,4586,SOUTHEAST,"(50.914880843208, -113.988181270218)"
MCKENZIE LAKE,2008,14697,4594,SOUTHEAST,"(50.914880843208, -113.988181270218)"
MCKENZIE LAKE,2009,14533,4586,SOUTHEAST,"(50.914880843208, -113.988181270218)"
MCKENZIE LAKE,2010,14189,4554,SOUTHEAST,"(50.914880843208, -113.988181270218)"
MCKENZIE LAKE,2011,14062,4562,SOUTHEAST,"(50.914880843208, -113.988181270218)"
MCKENZIE LAKE,2012,14050,4593,SOUTHEAST,"(50.914880843208, -113.988181270218)"
MCKENZIE LAKE,2013,14222,4611,SOUTHEAST,"(50.914880843208, -113.988181270218)"
MCKENZIE LAKE,2014,14189,4600,SOUTHEAST,"(50.914880843208, -113.988181270218)"
MCKENZIE LAKE,2015,14008,4600,SOUTHEAST,"(50.914880843208, -113.988181270218)"
MCKENZIE LAKE,2016,13709,4564,SOUTHEAST,"(50.914880843208, -113.988181270218)"
MCKENZIE LAKE,2017,13616,4589,SOUTHEAST,"(50.914880843208, -113.988181270218)"
MCKENZIE TOWNE,2000,2161,833,SOUTHEAST,"(50.917137251386, -113.961479995234)"
MCKENZIE TOWNE,2001,3043,1177,SOUTHEAST,"(50.917137251386, -113.961479995234)"
MCKENZIE TOWNE,2002,3963,1573,SOUTHEAST,"(50.917137251386, -113.961479995234)"
MCKENZIE TOWNE,2003,5363,2120,SOUTHEAST,"(50.917137251386, -113.961479995234)"
MCKENZIE TOWNE,2004,6936,2708,SOUTHEAST,"(50.917137251386, -113.961479995234)"
MCKENZIE TOWNE,2005,8359,3305,SOUTHEAST,"(50.917137251386, -113.961479995234)"
MCKENZIE TOWNE,2006,10092,4060,SOUTHEAST,"(50.917137251386, -113.961479995234)"
MCKENZIE TOWNE,2007,11805,4774,SOUTHEAST,"(50.917137251386, -113.961479995234)"
MCKENZIE TOWNE,2008,13118,5260,SOUTHEAST,"(50.917137251386, -113.961479995234)"
MCKENZIE TOWNE,2009,14068,5574,SOUTHEAST,"(50.917137251386, -113.961479995234)"
MCKENZIE TOWNE,2010,14702,5771,SOUTHEAST,"(50.917137251386, -113.961479995234)"
MCKENZIE TOWNE,2011,15395,5987,SOUTHEAST,"(50.917137251386, -113.961479995234)"
MCKENZIE TOWNE,2012,16102,6308,SOUTHEAST,"(50.917137251386, -113.961479995234)"
MCKENZIE TOWNE,2013,17168,6672,SOUTHEAST,"(50.917137251386, -113.961479995234)"
MCKENZIE TOWNE,2014,17737,6887,SOUTHEAST,"(50.917137251386, -113.961479995234)"
MCKENZIE TOWNE,2015,18029,6970,SOUTHEAST,"(50.917137251386, -113.961479995234)"
MCKENZIE TOWNE,2016,18124,6939,SOUTHEAST,"(50.917137251386, -113.961479995234)"
MCKENZIE TOWNE,2017,18106,6948,SOUTHEAST,"(50.917137251386, -113.961479995234)"
MEADOWLARK PARK,2000,653,286,CENTRE,"(50.997829629949, -114.077355421758)"
MEADOWLARK PARK,2001,657,289,CENTRE,"(50.997829629949, -114.077355421758)"
MEADOWLARK PARK,2002,679,289,CENTRE,"(50.997829629949, -114.077355421758)"
MEADOWLARK PARK,2003,673,284,CENTRE,"(50.997829629949, -114.077355421758)"
MEADOWLARK PARK,2004,649,280,CENTRE,"(50.997829629949, -114.077355421758)"
MEADOWLARK PARK,2005,595,262,CENTRE,"(50.997829629949, -114.077355421758)"
MEADOWLARK PARK,2006,625,269,CENTRE,"(50.997829629949, -114.077355421758)"
MEADOWLARK PARK,2007,626,262,CENTRE,"(50.997829629949, -114.077355421758)"
MEADOWLARK PARK,2008,598,263,CENTRE,"(50.997829629949, -114.077355421758)"
MEADOWLARK PARK,2009,530,237,CENTRE,"(50.997829629949, -114.077355421758)"
MEADOWLARK PARK,2010,636,261,CENTRE,"(50.997829629949, -114.077355421758)"
MEADOWLARK PARK,2011,605,254,CENTRE,"(50.997829629949, -114.077355421758)"
MEADOWLARK PARK,2012,623,261,CENTRE,"(50.997829629949, -114.077355421758)"
MEADOWLARK PARK,2013,626,261,CENTRE,"(50.997829629949, -114.077355421758)"
MEADOWLARK PARK,2014,632,260,CENTRE,"(50.997829629949, -114.077355421758)"
MEADOWLARK PARK,2015,651,264,CENTRE,"(50.997829629949, -114.077355421758)"
MEADOWLARK PARK,2016,659,263,CENTRE,"(50.997829629949, -114.077355421758)"
MEADOWLARK PARK,2017,665,265,CENTRE,"(50.997829629949, -114.077355421758)"
MIDNAPORE,2000,7166,2464,SOUTH,"(50.9156384746635, -114.057614948384)"
MIDNAPORE,2001,7140,2462,SOUTH,"(50.9156384746635, -114.057614948384)"
MIDNAPORE,2002,7299,2511,SOUTH,"(50.9156384746635, -114.057614948384)"
MIDNAPORE,2003,7367,2562,SOUTH,"(50.9156384746635, -114.057614948384)"
MIDNAPORE,2004,7232,2568,SOUTH,"(50.9156384746635, -114.057614948384)"
MIDNAPORE,2005,7213,2579,SOUTH,"(50.9156384746635, -114.057614948384)"
MIDNAPORE,2006,7276,2610,SOUTH,"(50.9156384746635, -114.057614948384)"
MIDNAPORE,2007,7231,2623,SOUTH,"(50.9156384746635, -114.057614948384)"
MIDNAPORE,2008,7143,2617,SOUTH,"(50.9156384746635, -114.057614948384)"
MIDNAPORE,2009,7114,2662,SOUTH,"(50.9156384746635, -114.057614948384)"
MIDNAPORE,2010,6978,2652,SOUTH,"(50.9156384746635, -114.057614948384)"
MIDNAPORE,2011,6888,2640,SOUTH,"(50.9156384746635, -114.057614948384)"
MIDNAPORE,2012,6861,2667,SOUTH,"(50.9156384746635, -114.057614948384)"
MIDNAPORE,2013,6979,2680,SOUTH,"(50.9156384746635, -114.057614948384)"
MIDNAPORE,2014,6956,2682,SOUTH,"(50.9156384746635, -114.057614948384)"
MIDNAPORE,2015,7183,2700,SOUTH,"(50.9156384746635, -114.057614948384)"
MIDNAPORE,2016,7099,2704,SOUTH,"(50.9156384746635, -114.057614948384)"
MIDNAPORE,2017,7320,2747,SOUTH,"(50.9156384746635, -114.057614948384)"
MILLRISE,2000,5128,1760,SOUTH,"(50.91704529217144, -114.08490366384473)"
MILLRISE,2001,5512,1906,SOUTH,"(50.91704529217144, -114.08490366384473)"
